,Unnamed: 0,SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
10,187707,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.03,5.905,1,4,2,34
11,187710,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,-0.14,7.255,14,4,2,36
12,187720,2021,2020-21,1610612748,Miami Heat,202340,Avery Bradley,G,SG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.26,5.845,2,4,2,48
13,187722,2021,2020-21,1610612740,New Orleans Pelicans,200755,JJ Redick,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-2.3,7.125,26,4,2,53
14,187726,2021,2020-21,1610612748,Miami Heat,1630173,Precious Achiuwa,F,PF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.12,5.905,1,4,3,15
15,187743,2021,2020-21,1610612748,Miami Heat,1629639,Tyler Herro,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,0.05,7.345,15,4,3,29
16,187749,2021,2020-21,1610612740,New Orleans Pelicans,200755,JJ Redick,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,2.3,6.765000000000001,25,4,4,21
17,187754,2021,2020-21,1610612748,Miami Heat,201609,Goran Dragic,G,PG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.13,5.855,1,4,4,36
18,187763,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,-0.73,6.405,9,4,5,9
19,187768,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.14,6.255,5,4,5,22
20,187771,2021,2020-21,1610612748,Miami Heat,1629639,Tyler Herro,G,SG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.61,7.685,24,4,5,32
21,187785,2021,2020-21,1610612748,Miami Heat,202340,Avery Bradley,G,SG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.37,8.025,26,4,6,6
22,187786,2021,2020-21,1610612740,New Orleans Pelicans,1628366,Lonzo Ball,G,PG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.75,7.655,25,4,6,29
23,187797,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.63,8.285,25,4,6,57
24,187799,2021,2020-21,1610612748,Miami Heat,2738,Andre Iguodala,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.15,8.295,25,4,7,19
25,187816,2021,2020-21,1610612740,New Orleans Pelicans,200755,JJ Redick,G,SG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.52,8.385,26,4,7,43
26,187820,2021,2020-21,1610612748,Miami Heat,1629130,Duncan Robinson,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.36,7.985,25,4,7,53
27,187827,2021,2020-21,1610612748,Miami Heat,202340,Avery Bradley,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.61,7.665,24,4,8,25
28,187831,2021,2020-21,1610612740,New Orleans Pelicans,200755,JJ Redick,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,0.44,7.815,20,4,8,41
29,187835,2021,2020-21,1610612740,New Orleans Pelicans,1628404,Josh Hart,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.37,5.865,23,4,8,51
30,187840,2021,2020-21,1610612748,Miami Heat,1629130,Duncan Robinson,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.66,7.775,25,4,9,1
31,187844,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.18,5.975,2,4,9,15
32,187846,2021,2020-21,1610612748,Miami Heat,1628389,Bam Adebayo,C,C,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.3,5.765,3,4,9,34
33,187850,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,-0.8099999999999999,6.075,8,4,9,45
34,187858,2021,2020-21,1610612748,Miami Heat,1629130,Duncan Robinson,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.23,5.835,22,4,10,13
35,187871,2021,2020-21,1610612740,New Orleans Pelicans,1628404,Josh Hart,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.37,5.875,23,4,10,49
36,187875,2021,2020-21,1610612748,Miami Heat,1629130,Duncan Robinson,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.13,5.955,2,4,11,11
37,187878,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.27,6.505,7,4,11,20
38,187896,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.76,8.235,25,3,0,2
39,187905,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.04,6.115,3,3,0,28
40,187907,2021,2020-21,1610612748,Miami Heat,1629130,Duncan Robinson,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.54,7.765,25,3,0,48
41,187909,2021,2020-21,1610612740,New Orleans Pelicans,1628404,Josh Hart,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.28,5.755,22,3,1,3
42,187918,2021,2020-21,1610612740,New Orleans Pelicans,1628404,Josh Hart,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.59,7.805,25,3,1,26
43,187921,2021,2020-21,1610612748,Miami Heat,201609,Goran Dragic,G,PG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.55,5.825,5,3,1,36
44,187930,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,0.55,6.495,9,3,2,23
45,187939,2021,2020-21,1610612740,New Orleans Pelicans,1628404,Josh Hart,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.05,5.985,2,3,3,8
46,187942,2021,2020-21,1610612740,New Orleans Pelicans,200755,JJ Redick,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.94,7.485,25,3,3,24
47,187955,2021,2020-21,1610612748,Miami Heat,201609,Goran Dragic,G,PG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.4300000000000002,7.925,25,3,3,51
48,187956,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.06,6.175,4,3,4,5
49,187970,2021,2020-21,1610612748,Miami Heat,201609,Goran Dragic,G,PG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,-0.55,6.445,8,3,4,31
50,187985,2021,2020-21,1610612748,Miami Heat,1630173,Precious Achiuwa,F,PF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.15,5.945,2,3,4,59
51,187996,2021,2020-21,1610612748,Miami Heat,1630173,Precious Achiuwa,F,PF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.29,5.895,3,3,5,32
52,188003,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,0.77,7.305,17,3,5,51
53,188007,2021,2020-21,1610612748,Miami Heat,1630173,Precious Achiuwa,F,PF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.4,5.685,4,3,6,1
54,188017,2021,2020-21,1610612748,Miami Heat,1629639,Tyler Herro,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.5700000000000001,6.995,13,3,6,12
55,188022,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.24,5.985,3,3,6,37
56,188024,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.06,8.405000000000001,26,3,6,41
57,188028,2021,2020-21,1610612748,Miami Heat,1629130,Duncan Robinson,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.11,8.265,24,3,6,51
58,188029,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.02,5.995,2,3,7,1
59,188031,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.0,5.645,10,3,7,4
60,188038,2021,2020-21,1610612748,Miami Heat,2738,Andre Iguodala,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.34,5.725,23,3,7,31
61,188040,2021,2020-21,1610612740,New Orleans Pelicans,202339,Eric Bledsoe,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.79,8.235,25,3,7,46
62,188045,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,-1.56,7.175,20,3,8,14
63,188048,2021,2020-21,1610612748,Miami Heat,203086,Meyers Leonard,C,C,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.06,8.835,30,3,8,32
64,188051,2021,2020-21,1610612740,New Orleans Pelicans,1628366,Lonzo Ball,G,PG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.98,7.495,26,3,8,43
65,188063,2021,2020-21,1610612748,Miami Heat,1628389,Bam Adebayo,C,C,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,1.08,7.345,19,3,9,34
66,188071,2021,2020-21,1610612748,Miami Heat,1629639,Tyler Herro,G,SG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.18,5.925,2,3,10,2
67,188075,2021,2020-21,1610612740,New Orleans Pelicans,202339,Eric Bledsoe,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,0.5700000000000001,6.645,10,3,10,10
68,188079,2021,2020-21,1610612748,Miami Heat,1628389,Bam Adebayo,C,C,12-25-2020,22000000,MIA,NOP,Made Shot,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.16,5.885,1,3,10,34
69,188083,2021,2020-21,1610612740,New Orleans Pelicans,1628366,Lonzo Ball,G,PG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.33,5.755,23,3,10,48
70,188086,2021,2020-21,1610612748,Miami Heat,1629639,Tyler Herro,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.0699999999999998,8.165,26,3,10,57
71,188088,2021,2020-21,1610612740,New Orleans Pelicans,1628366,Lonzo Ball,G,PG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-2.27,7.145,26,3,11,24
72,188091,2021,2020-21,1610612748,Miami Heat,1628389,Bam Adebayo,C,C,12-25-2020,22000000,MIA,NOP,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.26,5.955,3,3,11,35
73,188092,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.35,8.355,26,3,11,45
74,188099,2021,2020-21,1610612740,New Orleans Pelicans,1628404,Josh Hart,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,2.01,6.155,20,2,0,1
75,188107,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.51,8.235,25,2,0,38
76,188109,2021,2020-21,1610612748,Miami Heat,202710,Jimmy Butler,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.11,5.765,11,2,1,1
77,188113,2021,2020-21,1610612740,New Orleans Pelicans,1628404,Josh Hart,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.06,5.925,1,2,1,25
78,188117,2021,2020-21,1610612748,Miami Heat,201609,Goran Dragic,G,PG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.45,8.305,25,2,1,33
79,188128,2021,2020-21,1610612748,Miami Heat,1629639,Tyler Herro,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.6,7.825,26,2,2,4
80,188146,2021,2020-21,1610612748,Miami Heat,1629130,Duncan Robinson,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.34,5.705,23,2,2,52
81,188150,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.5599999999999999,8.245000000000001,25,2,3,16
82,188151,2021,2020-21,1610612748,Miami Heat,1629639,Tyler Herro,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.36,6.235,5,2,3,31
83,188153,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.12,5.895,1,2,3,45
84,188156,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1699999999999999,5.815,1,2,3,48
85,188159,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.32,5.675,23,2,3,53
86,188162,2021,2020-21,1610612748,Miami Heat,202710,Jimmy Butler,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.11,5.935,1,2,4,2
87,188164,2021,2020-21,1610612748,Miami Heat,1629130,Duncan Robinson,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.29,5.825,22,2,4,6
88,188168,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.44,6.105,5,2,4,17
89,188169,2021,2020-21,1610612748,Miami Heat,203086,Meyers Leonard,C,C,12-25-2020,22000000,MIA,NOP,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-2.0,7.435,25,2,4,28
90,188173,2021,2020-21,1610612748,Miami Heat,202710,Jimmy Butler,F,SF,12-25-2020,22000000,MIA,NOP,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.23,5.835,2,2,5,2
91,188181,2021,2020-21,1610612748,Miami Heat,1629639,Tyler Herro,G,SG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.0,8.335,25,2,5,32
92,188185,2021,2020-21,1610612740,New Orleans Pelicans,1628366,Lonzo Ball,G,PG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.32,5.685,23,2,5,45
93,188191,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.36,5.955,4,2,5,53
94,188194,2021,2020-21,1610612748,Miami Heat,1630173,Precious Achiuwa,F,PF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.55,5.935,5,2,6,4
95,188202,2021,2020-21,1610612748,Miami Heat,1629639,Tyler Herro,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,1.63,6.775,19,2,6,29
96,188208,2021,2020-21,1610612748,Miami Heat,1629639,Tyler Herro,G,SG,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.18,6.135,4,2,6,32
97,188213,2021,2020-21,1610612748,Miami Heat,202340,Avery Bradley,G,SG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,1.27,7.385,20,2,6,54
98,188215,2021,2020-21,1610612740,New Orleans Pelicans,1627742,Brandon Ingram,F,SF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,-0.08,7.345,15,2,7,17
99,188225,2021,2020-21,1610612748,Miami Heat,202340,Avery Bradley,G,SG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.27,5.875,22,2,7,31
100,188238,2021,2020-21,1610612740,New Orleans Pelicans,1629627,Zion Williamson,F,PF,12-25-2020,22000000,MIA,NOP,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-0.0699999999999999,7.985,22,2,8,13
101,188241,2021,2020-21,1610612748,Miami Heat,201609,Goran Dragic,G,PG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.27,5.815,2,2,8,26
102,188244,2021,2020-21,1610612740,New Orleans Pelicans,202339,Eric Bledsoe,G,SG,12-25-2020,22000000,MIA,NOP,Made Shot,True,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.05,6.895,11,2,8,42
